"employee_id","fullname","iq","gtq","education_level","mbti","final_match_rate","pillar_sea","pillar_qdd","pillar_vcu","pillar_lie","s_strategic","s_learner","s_achiever","s_relator","s_analytical","years_of_service"
"EMP100694","Julia Hartanto","116","43","S2","ESTP","51.237220843672460000","2","2","4","3","0","1","0","0","0","4"
"EMP100695","Joko Erlangga Subekti","86","26","D3","ESFJ","40.357044389302438000","4","4","4","4","0","0","0","0","1","0.3333333333333333"
"EMP100696","Adi Halim Ananda","108","28","S2","ISFJ","45.9000000000000100000000","3","4","4","4","0","0","0","0","0","6.666666666666666"
"EMP100697","Teguh Zulfikar Siregar","134","32","S2","ESFP","52.100000000000010000","0","2","2","2","1","0","0","1","0","5.083333333333333"
"EMP100698","Hadi Permadi","125","23","D3","UNKNOWN","38.5887786049076300000000","3","2","2","6","0","0","0","0","0","1.5"
"EMP100699","Kartika Rachman Suharto","123","32","S2","INFJ","41.7975186104218400000000","3","3","3","3","0","0","0","0","0","1.25"
"EMP100700","Nugroho Ananda","94","15","S1","ENFP","45.7180865729252900000000","4","3","3","3","0","0","0","0","0","4.25"
"EMP100701","Rani Fadillah Kusuma","132","23","S2","ENFP","45.3207885304659600000000","4","4","4","4","0","0","0","0","0","7.166666666666666"
"EMP100702","Kurnia Utami","80","27","SMA","ESFJ","47.6444444444444400000000","5","4","4","3","0","0","0","0","0","6.333333333333333"
"EMP100703","Dian Simanjuntak","108","22","D3","ENFP","43.6581196581196600000000","3","4","4","4","0","0","0","0","0","2.5"
"EMP100704","Kartika Halim Wijaya","127","27","D3","ISFP","51.261538461538450000","2","1","2","2","1","0","0","0","1","3.6666666666666665"
"EMP100705","Gita Halim","115","22","S2","ENFP","45.3504273504273300000000","3","4","4","2","0","0","0","0","0","2.583333333333333"
"EMP100706","Eko Jatmiko Mahendra","107","28","D3","ISTP","50.7444444444444400000000","4","3","2","3","0","0","0","0","0","6.333333333333333"
"EMP100707","Adit Fauziah","105","27","S1","INTP","59.033333333333320000","2","3","3","2","1","1","1","0","0","7.166666666666666"
"EMP100708","Dian Hidayat","92","22","D3","ENTJ","51.3999999999999900000000","2","1","3","3","0","0","0","0","0","7.083333333333333"
"EMP100709","Citra Pramudita Ginting","121","33","D3","ISFJ","39.6816377171216100000000","3","5","4","4","0","0","0","0","0","2.75"
"EMP100710","Adi Wijaya","80","22","SMA","ESTP","46.4025641025640900000000","5","4","3","3","0","0","0","0","0","3.583333333333333"
"EMP100711","Wulan Lestari","133","32","D3","ENTJ","39.8999999999999800000000","3","3","3","3","0","0","0","0","0","1.0833333333333333"
"EMP100712","Dinda Tamba","108","27","SMA","ESFP","50.277419354838700000","1","1","1","1","0","0","0","0","1","7"
"EMP100713","Iman Indrawan","88","23","S1","ISTP","53.007692307692310000","5","4","4","5","0","1","0","0","0","4.25"
"EMP100714","Anisa Fadillah Mahendra","119","23","D3","ISTJ","46.441880341880340000","3","3","2","3","0","1","0","0","0","2.916666666666667"
"EMP100715","Novi Yudhistira Herlambang","84","26","S2","INFP","46.263054866280670000","3","3","5","5","0","1","0","0","0","3.083333333333333"
"EMP100716","Rizka Iqbal Firmansyah","108","28","D3","ENTP","49.807940446650130000","2","3","3","3","0","0","0","1","0","2.5"
"EMP100717","Nabila Utama Ananda","86","41","S2","INTJ","43.7559415494899300000000","4","4","4","3","0","0","0","0","0","2.333333333333333"
"EMP100718","Ayunda Mahardika Utami","104","34","SMA","ESTJ","48.877777777777780000","4","4","4","3","0","0","0","0","1","6"
"EMP100719","Dimas Gunawan","108","28","SMA","INTP","43.529528535980140000","5","3","5","5","0","1","0","0","0","0.8333333333333333"
"EMP100720","Bayu Lukman","107","28","D3","ISFJ","48.2059829059829300000000","3","3","3","4","0","0","0","0","0","3.6666666666666665"
"EMP100721","Nadia Rachman Maulana","108","28","D3","ENFP","60.032258064516130000","3","3","2","3","1","0","0","1","1","4.5"
"EMP100722","Nadia Zulfikar","126","29","D3","UNKNOWN","52.4000000000000000000000","4","5","3","4","0","0","0","0","0","5.666666666666666"
"EMP100723","Ayu Aji Permadi","89","34","D3","ISTP","46.971987868762070000","4","5","5","5","0","1","0","0","0","2.916666666666667"
"EMP100724","Iman Fadillah Pratama","117","26","SMA","ESTJ","53.977777777777800000","5","5","5","5","1","0","0","0","1","2.166666666666667"
"EMP100725","Evi Baskara Suharto","108","28","S2","UNKNOWN","53.046153846153840000","5","5","4","4","0","1","0","0","0","3.8333333333333326"
"EMP100726","Fajar Pradana","105","27","D3","INTP","48.991397849462370000","4","0","4","5","0","1","0","0","0","6.333333333333333"
"EMP100727","Sari Utama Hidayat","110","19","SMA","ENFJ","48.184256961676320000","2","2","1","2","0","1","0","0","0","3.416666666666667"
"EMP100728","Rani Pradana","103","17","SMA","ENTP","53.209677419354840000","3","4","3","2","0","1","0","0","1","6.25"
"EMP100729","Ayunda Zulfikar","108","29","S2","ESTJ","50.900000000000000000","3","3","2","3","0","0","0","1","0","8.5"
"EMP100730","Iman Yudhistira Gunawan","94","24","D3","INFP","46.7555555555555500000000","4","4","3","4","0","0","0","0","0","4.5"
"EMP100731","Adi Maulana","102","20","S2","ESTP","41.8572649572649600000000","3","3","2","3","0","0","0","0","0","0.5833333333333333"
"EMP100732","Ayunda Setiawan","121","24","D3","ENTJ","52.733333333333340000","3","3","3","3","0","1","0","0","0","5.666666666666666"
"EMP100733","Utami Purnama","116","26","S2","ESTP","48.649738075544520000","1","1","1","1","0","0","0","1","1","3.8333333333333326"
"EMP100734","Dimas Utami","94","18","D3","ENFJ","45.946787979046040000","3","3","3","3","0","1","0","1","0","1.1666666666666667"
"EMP100735","Oka Suharto","136","21","SMA","ESTP","51.366666666666670000","1","1","2","1","0","1","0","0","0","7.25"
"EMP100736","Oktavia Situmorang","120","26","S1","ISFP","40.550234353460160000","2","1","1","1","0","1","0","0","0","1.4166666666666667"
"EMP100737","Dwi Mahardika Lukman","111","27","D3","ESFP","47.209925558312640000","4","4","3","3","0","0","0","1","0","1.5"
"EMP100738","Ahmad Halim","140","29","SMA","INFP","51.430769230769230000","2","1","3","3","0","0","0","0","1","4"
"EMP100739","Prasetyo Halim Wijaya","111","29","S2","ESTP","44.553846153846160000","3","1","1","1","0","0","0","0","1","2.666666666666667"
"EMP100740","Cahyo Herlambang","135","29","S1","ISTP","46.9354838709677600000000","3","4","3","3","0","0","0","0","0","7.583333333333333"
"EMP100741","Zaki Pratomo","82","32","S2","ESFP","48.6709401709401700000000","5","5","3","5","0","0","0","0","0","3.083333333333333"
"EMP100742","Adi Dharma Rohman","129","31","S2","INFP","49.0000000000000100000000","3","4","2","3","0","0","0","0","0","5.583333333333333"
"EMP100743","Nabila Wijaya","120","33","SMA","ISFP","39.883374689826280000","2","3","2","3","0","1","0","0","1","1.3333333333333333"
"EMP100744","Zaki Situmorang","109","32","S1","ESFJ","49.7999999999999900000000","3","3","3","3","0","0","0","0","0","4.833333333333333"
"EMP100745","Mahendra Utama Hartanto","122","26","S1","INFJ","47.963633857182230000","2","3","2","3","0","1","0","0","0","3.333333333333333"
"EMP100746","Rizka Mahardika Indrawan","133","23","S1","ISTJ","56.291756272401440000","3","2","3","3","0","0","0","1","1","4.583333333333333"
"EMP100747","Tania Pratama","100","25","SMA","ISFJ","48.7957264957264900000000","4","2","3","3","0","0","0","0","0","3.416666666666667"
"EMP100748","Nurlita Utami","111","27","D3","ESFP","56.800000000000000000","2","3","3","3","0","0","0","0","1","7.666666666666665"
"EMP100749","Ayunda Indrawan","100","35","S2","ENFP","47.9749103942652300000000","4","5","4","4","0","0","0","0","0","5.166666666666666"
"EMP100750","Joko Qolbi Hasibuan","98","35","S1","UNKNOWN","51.651392335263300000","5","5","5","5","1","0","0","1","0","3"
"EMP100751","Hana Indrawan","122","42","S2","ESTJ","44.890818858560790000","3","3","3","3","0","0","1","0","0","3"
"EMP100752","Intan Salsabila","81","41","S2","ENTJ","45.162034739454080000","3","2","4","3","1","0","0","0","0","2.333333333333333"
"EMP100753","Luthfi Fadillah Fauziah","121","28","D3","ISTP","46.307692307692310000","5","5","5","3","0","0","0","1","0","2.083333333333333"
"EMP100754","Dian Iqbal Permadi","87","22","SMA","ENFP","52.122222222222220000","3","2","4","3","0","1","1","0","0","7.583333333333333"
"EMP100755","Iman Utami","97","23","S1","ESFJ","45.6064516129032200000000","5","4","5","5","0","0","0","0","0","10.583333333333332"
"EMP100756","Ari Herlambang","114","15","D3","ENTP","44.6623655913978500000000","4","4","4","4","0","0","0","0","0","5.666666666666666"
"EMP100757","Prasetyo Rohman","130","29","SMA","ENFJ","47.2580645161290400000000","4","2","2","2","0","0","0","0","0","5.916666666666666"
"EMP100758","Dwi Adi Maulana","97","19","SMA","INTJ","56.230465949820780000","2","2","2","2","1","0","0","1","0","6.083333333333333"
"EMP100759","Rendra Nabila Maulida","128","25","D3","UNKNOWN","47.0002205679625100000000","3","3","3","3","0","0","0","0","0","3.5"
"EMP100760","Cahyo Tri Herlambang","112","29","D3","ESTP","48.8838709677419200000000","3","1","1","1","0","0","0","0","0","5.166666666666666"
"EMP100761","Maya Situmorang","94","27","S1","ISFP","54.835125448028680000","2","1","2","2","0","0","1","0","1","4.75"
"EMP100762","Valdo Kusuma Tamba","90","25","S2","ENFJ","49.4659773917838300000000","4","4","5","4","0","0","0","0","0","3.416666666666667"
"EMP100763","Budi Pamungkas","135","34","D3","ENFJ","45.1923076923076700000000","3","3","4","4","0","0","0","0","0","3.333333333333333"
"EMP100764","Nugroho Pradana","110","18","SMA","ISTP","44.453846153846140000","2","2","2","3","0","0","1","0","0","1.5833333333333333"
"EMP100765","Utami Hidayat","100","27","D3","INTJ","47.9555555555555600000000","3","3","3","4","0","0","0","0","0","6.666666666666666"
"EMP100766","Zaki Adi Utami","120","36","SMA","INTP","47.307692307692310000","3","3","4","4","0","1","0","0","0","1"
"EMP100767","Zahra Hasibuan","111","35","S1","ENTJ","50.4642679900744600000000","5","3","3","4","0","0","0","0","0","3.9166666666666665"
"EMP100768","Nurlita Fadillah Kusuma","129","33","S2","ESFJ","49.4322580645161300000000","4","4","3","3","0","0","0","0","0","6.583333333333333"
"EMP100769","Ari Halim","80","35","S1","ISTP","43.2920871243451900000000","3","2","3","4","0","0","0","0","0","2"
"EMP100770","Arif Qolbi Saputra","108","29","D3","ESTP","54.909677419354830000","4","2","2","2","0","1","0","0","0","4.916666666666666"
"EMP100771","Rani Aji Herlambang","108","28","S1","ESTP","54.599999999999990000","2","3","4","3","0","0","1","1","0","5.666666666666666"
"EMP100772","Ayunda Subekti","88","29","D3","ISFJ","44.2566308243727700000000","3","2","4","3","0","0","0","0","0","2.166666666666667"
"EMP100773","Ayu Hidayat","130","23","S2","ESTJ","47.330217810862980000","3","3","3","3","0","1","0","0","0","1.75"
"EMP100774","Maya Sinaga","83","29","D3","ESTJ","39.4247587537910100000000","4","4","4","3","0","0","0","0","0","3.416666666666667"
"EMP100775","Kartika Anggara","104","29","S2","ENTP","50.4777777777777800000000","2","2","2","2","0","0","0","0","0","5.083333333333333"
"EMP100776","Yuni Gunawan","139","38","SMA","INFP","52.725806451612910000","3","2","3","1","1","0","1","0","0","5.166666666666666"
"EMP100777","Ahmad Fadillah Pratama","113","24","S2","ISFJ","49.833333333333340000","4","4","5","4","1","0","0","0","0","7.25"
"EMP100778","Arif Qolbi Suharto","111","25","D3","ENTJ","46.329749103942640000","3","5","3","4","0","0","0","0","1","6.416666666666666"
"EMP100779","Ari Dharma Utami","104","21","D3","ENFP","47.2444444444444500000000","3","3","3","4","0","0","0","0","0","6.583333333333333"
"EMP100780","Luthfi Pamungkas","118","31","S1","INFP","40.5464019851116700000000","4","2","3","4","0","0","0","0","0","1"
"EMP100781","Bayu Yulianto","131","26","S2","ESFJ","51.135842293906800000","3","4","4","4","0","0","1","0","0","6.333333333333333"
"EMP100782","Adit Utama Siregar","108","28","SMA","ESTJ","47.3032258064516300000000","3","3","3","3","0","0","0","0","0","9.416666666666666"
"EMP100783","Kartika Wijaya Permadi","128","32","S2","ESFP","52.258064516129030000","3","3","4","3","1","0","0","0","1","7.166666666666666"
"EMP100784","Rendra Yulianto","101","31","SMA","ENFP","45.120044113592490000","4","5","5","4","0","0","1","0","0","3.083333333333333"
"EMP100785","Umar Fadillah Handayani","96","34","SMA","ISTP","56.633333333333320000","2","3","1","2","0","1","1","0","0","5.25"
"EMP100786","Nadia Baskara Halim","88","22","S1","INFTJ","47.277777777777770000","2","2","3","3","0","0","0","1","0","5.166666666666666"
"EMP100787","Iman Lestari Tamba","101","41","D3","ENTP","48.4111111111111000000000","3","3","3","3","0","0","0","0","0","8.916666666666666"
"EMP100788","Bayu Kusuma Hidayat","139","31","SMA","INFJ","49.400000000000010000","2","3","6","2","0","0","1","0","0","8.083333333333332"
"EMP100789","Oka Halim Setiawan","125","31","D3","ESFP","48.058064516129030000","2","3","3","3","0","0","0","1","0","6"
"EMP100790","Joko Tri Lestari","126","26","SMA","ENFP","51.677777777777770000","2","1","1","3","1","0","0","0","0","6.5"
"EMP100791","Rizki Saputra","126","19","SMA","ISTP","49.899641577060920000","4","3","3","3","0","0","1","1","0","4.583333333333333"
"EMP100792","Budi Yudhistira Pratama","117","17","SMA","ENTJ","50.462393162393170000","3","5","5","3","0","0","1","1","0","1.25"
"EMP100793","Zahra Rohman","133","17","D3","INTP","45.874551971326160000","3","3","2","1","1","0","0","0","0","7.416666666666665"
"EMP100794","Wulan Kusuma Mahendra","108","20","SMA","ENFJ","57.244444444444440000","3","3","3","3","0","0","1","0","0","4.666666666666666"
"EMP100795","Nugroho Nugroho","126","27","S2","ESTJ","43.0218362282878500000000","3","4","3","3","0","0","0","0","0","3.083333333333333"
"EMP100796","Adi Ridwan","95","31","S2","INTJ","49.439316239316230000","3","3","3","3","0","0","1","0","0","2.583333333333333"
"EMP100797","Rani Maulida","122","19","D3","ESFJ","42.8222222222222400000000","1","2","3","1","0","0","0","0","0","5.583333333333333"
"EMP100798","Valdo Rachman Wibowo","132","28","S2","INFP","49.8000000000000100000000","3","3","4","3","0","0","0","0","0","4.583333333333333"
"EMP100799","Fitri Ganesha Yulianto","128","28","SMA","ISFJ","49.5129032258064600000000","2","1","3","2","0","0","0","0","0","6"
"EMP100800","Intan Wibowo","86","30","S2","ENTJ","48.031623931623920000","2","3","2","2","0","0","0","0","1","1.5833333333333333"
"EMP100801","Umar Ridwan","110","28","S2","INFP","50.400744416873470000","4","4","3","3","0","1","0","0","0","3.416666666666667"
"EMP100802","Dimas Kusuma Indrawan","112","27","S2","ISTP","52.0129032258064600000000","3","3","3","3","0","0","0","0","0","6.833333333333333"
"EMP100803","Maya Kusuma Putra","136","30","SMA","ENFP","57.019354838709690000","3","3","4","3","0","0","1","0","1","8.083333333333332"
"EMP100804","Luthfi Hidayat","108","28","D3","INTJ","42.4923076923076700000000","2","1","2","3","0","0","0","0","0","3.333333333333333"
"EMP100805","Oktavia Pratama","126","22","D3","ENFP","38.4350427350427300000000","1","2","2","2","0","0","0","0","0","2.75"
"EMP100806","Dwi Kurniawan","83","24","S2","INFP","35.4774469258340350000000","3","1","3","2","0","0","0","0","0","0.1666666666666666"
"EMP100807","Cahyo Pradana","108","27","D3","ENTJ","44.3940446650123900000000","4","3","3","3","0","0","0","0","0","3"
"EMP100808","Mahendra Firmansyah","107","27","D3","INTP","51.5057347670250900000000","3","3","3","2","0","0","0","0","0","9.5"
"EMP100809","Dian Nugroho","95","15","S2","INTP","45.062724014336930000","3","4","3","4","0","1","0","0","0","5.75"
"EMP100810","Mahendra Tri Permadi","108","28","S1","ESFJ","52.4000000000000000000000","4","4","4","4","0","0","0","0","0","5.416666666666666"
"EMP100811","Tania Aji Ramadhan","113","36","D3","UNKNOWN","50.6230769230769300000000","5","4","5","5","0","0","0","0","0","4.083333333333333"
"EMP100812","Lestari Herlambang","110","26","S1","INFP","53.771326164874540000","3","2","3","2","1","0","1","0","0","5.25"
"EMP100813","Vania Baskara Utami","80","25","S2","INFJ","43.600000000000000000","2","1","1","2","0","0","0","0","1","2.166666666666667"
"EMP100814","Vania Setiawan","94","38","S1","ENTP","52.422222222222230000","4","5","5","4","0","1","0","0","0","6.25"
"EMP100815","Andi Dharma Saputra","135","26","SMA","ENTJ","59.977777777777790000","5","5","5","5","1","1","0","0","0","6.416666666666666"
"EMP100816","Bella Aji Ginting","108","27","SMA","ISTJ","49.1999999999999900000000","4","3","4","4","0","0","0","0","0","7.416666666666665"
"EMP100817","Oka Handayani","140","19","SMA","ISFJ","45.369864902122970000","2","1","1","2","1","0","0","0","0","3.083333333333333"
"EMP100818","Fajar Qolbi Rahmawati","124","29","S1","INTP","51.303225806451600000","3","3","2","3","1","0","0","0","0","7.083333333333333"
"EMP100819","Prasetyo Kusuma Putra","103","25","D3","UNKNOWN","49.7777777777777900000000","4","4","4","4","0","0","0","0","0","4.5"
"EMP100820","Rizky Pratama","98","14","D3","ENFP","43.2247863247863300000000","5","4","4","3","0","0","0","0","0","1.4166666666666667"
"EMP100821","Kartika Saputra","132","36","SMA","INFJ","47.0404466501240800000000","4","3","5","4","0","0","0","0","0","2.916666666666667"
"EMP100822","Maya Lukman","95","28","S1","ESTP","49.606313757926660000","2","3","3","3","1","0","0","0","0","3.5"
"EMP100823","Hana Aji Hidayat","123","23","SMA","ESTP","42.134188034188030000","3","5","5","3","0","0","0","1","0","0.8333333333333333"
"EMP100824","Intan Suharto","127","30","S2","ESFP","44.7000000000000000000000","1","2","2","2","0","0","0","0","0","4.5"
